Brand,Price,Gender,향수이름(KOR),Name,Rate,Main Components,Winter,Spring,Summer,Fall,season,Day,Night,설명글,Top Notes,Middle Notes,Base Notes,Longetivity,Image,Skin type,Style,MBTI
Jimmy Choo,"69,809",여성,블러썸,Jimmy Choo Blossom Jimmy Choo for women,3.95,"fruity: 100%;, sweet: 85.0204%;, rose: 52.6488%;, fresh: 51.2838%;, floral: 51.1824%;, citrus: 48.446%;",13.5948,87.451,85.8824,22.0915,spring,100,17.2549,지미 추(Jimmy Choo)의 블러썸(Blossom)은 여성을 위한 플로럴 프루티 향수입니다. 블러썸(Blossom)은 2015년에 출시되었습니다. 조향사는 루이스 터너(Louise Turner)입니다.,"Red Berries, Citruses","Sweet Pea, Rose","White Musk, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.29165.jpg,"건성, 민감성","모던/미니멀, 럭셔리, 클래식","ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Jimmy Choo,"64,224",여성,플로럴,Jimmy Choo Floral Jimmy Choo for women,3.95,"floral: 100%;, citrus: 80.0009%;, sweet: 74.6599%;, fruity: 66.0558%;, musky: 58.1306%;, powdery: 53.3888%;, amber: 44.2519%;",8.29787,100,93.4043,18.5106,spring,97.234,12.1277,지미 추(Jimmy Choo)의 플로럴(Floral)은 여성을 위한 플로럴 프루티 향수입니다. 플로럴(Floral)은 2019년에 출시되었습니다. 조향사는 루이스 터너(Louise Turner)입니다.,"Nectarine, Bergamot","Magnolia, Sweet Pea","Musk, Ambroxan",moderate,https://fimgs.net/mdimg/perfume/375x500.53143.jpg,"건성, 민감성","모던/미니멀, 럭셔리,스포티/캐주얼","ENFJ, ESFP, ESTJ, INFP, INTP, ISFJ"
Jimmy Choo,"65,155",남성,맨 아이스,Jimmy Choo Man Ice Jimmy Choo for men,4.13,"citrus: 100%;, woody: 51.9092%;, musky: 49.73%;, aromatic: 44.2383%;",7.89007,69.8582,100,15.6915,summer,89.273,15.4255,지미 추(Jimmy Choo)의 맨 아이스(Man Ice)는 남성을 위한 우디 아로마틱 향수입니다. 맨 아이스(Man Ice)는 2017년에 출시되었습니다. 조향사는 미셸 알마이락(Michel Almairac)입니다.,"Citron, Bergamot, Tangerine","Apple, Cedar, Vetiver, Patchouli","Musk, Ambroxan, Foam",moderate,https://fimgs.net/mdimg/perfume/375x500.43304.jpg,"건성, 민감성","모던/미니멀, 럭셔리,스포티/캐주얼","ENFJ, ESFP, ESTJ, INFP, INTP, ISFJ"
Jimmy Choo,"72,601",여성,로즈 패션,Jimmy Choo Rose Passion Jimmy Choo for women,3.71,"floral: 100%;, tropical: 84.2054%;, vanilla: 75.5297%;, coconut: 74.7018%;, lactonic: 69.8839%;, sweet: 61.9868%;, white floral: 57.8146%;, powdery: 55.6624%;, woody: 50.5297%;, citrus: 45.2978%;",18.4332,75.576,100,29.0323,summer,95.3917,37.3272,지미 추(Jimmy Choo)의 로즈 패션(Rose Passion)은 여성을 위한 플로럴 향수입니다. 로즈 패션(Rose Passion)은 2023년에 출시되었습니다. 조향사는 나탈리 로슨(Nathalie Lorson)입니다.,"Frangipani, Coconut water","Jasmine, Orchid","Vanilla, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.79659.jpg,건성,"로맨틱, 럭셔리, 클래식","ENTP, ESFP, ESFJ, INFJ, INTP, INTJ, ISFP, ISFJ"
Jimmy Choo,"79,117",여성,아이원추,I Want Choo Jimmy Choo for women,4.02,"white floral: 100%;, vanilla: 79.6635%;, fruity: 68.8746%;, sweet: 56.9295%;, powdery: 54.6605%;, citrus: 53.5474%;, soft spicy: 45.5679%;",59.6154,94.7368,77.4291,82.2874,spring,100,68.6235,지미 추(Jimmy Choo)의 아이원추(I Want Choo)는 여성을 위한 오리엔탈 플로럴 향수입니다. 아이원추(I Want Choo)는 2020년에 출시되었습니다. 조향사는 소니아 콘스탄트(Sonia Constant)입니다. ,"Pear, Golden Gardenia, Blackberry","Jasmine, Patchouli, Ambrette","Moss Amber, Sandalwood, Praline Accord",moderate,https://fimgs.net/mdimg/perfume/375x500.64015.jpg,"건성, 복합성","로맨틱, 럭셔리, 보헤미안","ENTP, ENFJ, ENTJ, ESFJ, INFJ, INTP, INTJ, ISFP, ISFJ"
Jimmy Choo,"79,117",여성,아이원추 포에버,I Want Choo Forever Jimmy Choo for women,4.04,"vanilla: 100%;, sweet: 87.8602%;, almond: 75.9553%;, cherry: 72.3607%;, amber: 66.7613%;, nutty: 64.3509%;, rose: 61.6485%;, fruity: 58.2728%;, earthy: 55.3838%;, aromatic: 54.1502%;",93.0582,49.1557,30.2064,100,fall,61.9137,98.8743,지미 추(Jimmy Choo)의 아이원추 포에버(I Want Choo Forever)는 여성을 위한 플로럴 프루티 구르망 향수입니다. 아이원추 포에버(I Want Choo Forever)는 2022년에 출시되었습니다. 조향사는 소니아 콘스탄트(Sonia Constant)와 루이스 터너(Louise Turner)입니다.,"Wild Strawberry Delight, Pink Peppercorn, Juicy Rose","Black Cherry Liqueur, Bitter Almond Oil, Jasmine ","Vanilla, Tonka Bean, Moss",moderate,https://fimgs.net/mdimg/perfume/375x500.75969.jpg,"건성, 민감성","로맨틱, 럭셔리, 보헤미안","ESFP, ESFJ, INFP, ISTP"
Jimmy Choo,"66,000",남성,어반 히어로,Urban Hero Jimmy Choo for men,3.59,"amber: 100%;, animalic: 94.4656%;, leather: 94.3161%;, woody: 84.8181%;, fresh spicy: 78.6113%;, citrus: 75.6196%;, balsamic: 65.3737%;, warm spicy: 57.521%;, aromatic: 57.3716%;, earthy: 49.2949%;",45.4545,98.9305,89.3048,89.8396,spring,100,66.3102,지미 추(Jimmy Choo)의 어반 히어로(Urban Hero)는 남성용 우디 스파이시 향수입니다. 어반 히어로(Urban Hero)는 2019년에 출시되었습니다. ,"Black Pepper, Lemon Caviar","Rosewood, Vetiver","Leather, Ambergris",moderate,https://fimgs.net/mdimg/perfume/375x500.56740.jpg,"건성, 복합성","럭셔리, 클래식, 레트로/빈티지","ENTJ, ESTP, ISTP"
Jimmy Choo,"64,224",여성,로,Jimmy Choo L'Eau Jimmy Choo for women,3.82,"floral: 100%;, fresh: 76.6598%;, musky: 54.8799%;, powdery: 54.3462%;, citrus: 52.1701%;, rose: 51.349%;, fresh spicy: 50.0764%;, sweet: 49.7477%;, fruity: 47.8593%;",13.6646,96.2733,83.8509,18.6335,spring,100,13.9752,지미 추(Jimmy Choo)의 로(Jimmy Choo L'Eau)는 여성을 위한 플로럴 프루티 향수입니다. 로(Jimmy Choo L'Eau)는 2017년에 출시되었습니다. 조향사는 줄리엣 카라구우조글루(Juliette Karagueuzoglou)입니다.,"Hibiscus, Bergamot","Peony, Nectarine","Musk, CedarWood",moderate,https://fimgs.net/mdimg/perfume/375x500.42129.jpg,건성,"모던/미니멀, 럭셔리, 보헤미안","ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Lush,"55,000",unisex,더티,Dirty Lush for women and men,3.92,"aromatic: 100%;, green: 73.8487%;, fresh spicy: 64.4772%;, lavender: 46.4932%;, herbal: 44.1262%;",24.466,73.0097,99.2233,31.4563,summer,100,23.301,러쉬(Lush)의 더티(Dirty)는 여성과 남성을 위한 아로마 향수입니다. 더티(Dirty)는 2011년에 출시되었습니다.,"Mint, Neroli","Tarragon, Lavender, Thyme","Oak Moss, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.11734.jpg,"건성, 복합성","럭셔리, 클래식","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Lush,"55,000",unisex,팬지,Pansy Lush for women and men,4.06,"aromatic: 100%;, citrus: 90.3911%;, fresh spicy: 83.4663%;, white floral: 77.776%;, floral: 76.273%;, fruity: 71.8713%;, green: 63.7114%;, sweet: 63.7114%;, woody: 63.5504%;, amber: 56.3036%;",32.6733,100,86.1386,58.9109,spring,96.0396,26.7327,러쉬(Lush)의 팬지(Pansy)는 여성과 남성을 위한 플로럴 프루티 향수입니다. 팬지(Pansy)는 1993 년에 출시되었습니다. 조향사는 마크 콘스탄틴(Mark Constantine)입니다. ,"Orange Blossom, Rosemary","Blackberry, Floral Notes, Bergamot","Galbanum, Labdanum",moderate,https://fimgs.net/mdimg/perfume/375x500.56379.jpg,"건성, 지성, 복합성, 민감성","럭셔리, 레트로/빈티지","ENFP, ENFJ, ENTP, ESFJ, INFP, ISFP, ISTP"
Lush,"55,000",unisex,썬,Sun Lush for women and men,3.74,"citrus: 100%;, sweet: 54.7059%;, woody: 45.837%;, powdery: 45.3302%;",7.94224,54.8736,100,12.2744,summer,93.1408,5.05415,러쉬(Lush)의 썬(Sun)은 여성과 남성을 위한 시트러스 구르망 향수입니다. 썬(Sun)은 2013년에 출시되었습니다. 조향사는 마크 콘스탄틴(Mark Constantine)입니다.,"Orange, Tangerine",Mimosa Petals,Sandalwood,very weak,https://fimgs.net/mdimg/perfume/375x500.17620.jpg,"건성, 복합성","럭셔리, 클래식, 보헤미안","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Lush,"75,000",unisex,카마,Karma Lush for women and men,4.1,"citrus: 100%;, woody: 94.9157%;, aromatic: 86.3419%;, patchouli: 66.3432%;, fresh spicy: 64.7223%;, conifer: 58.8008%;, warm spicy: 57.0615%;, balsamic: 56.472%;, sweet: 49.2333%;, earthy: 45.6599%;",62.1074,49.3414,70.1114,90.7801,fall,100,55.2178,러쉬(Lush)의 카마(Karma)는 여성과 남성을 위한 시트러스 아로마틱 향수입니다. 카마(Karma)는 1995년에 출시되었습니다.,"Orange, Lemongrass, Lavender","Pine Tree, Lemon, Cassis","Patchouli, Fir Resin, elemi, Cinnamon",moderate,https://fimgs.net/mdimg/perfume/375x500.4367.jpg,"건성, 복합성","럭셔리, 보헤미안","ENTJ, ISTJ, INFP, ISTP"
Lush,"65,000",unisex,아메리칸 크림,American Cream Lush for women and men,4.03,"lactonic: 100%;, sweet: 99.8309%;, vanilla: 92.5792%;, honey: 74.7128%;, fruity: 64.0042%;, powdery: 50.8347%;, savory: 45.5556%;",73.0924,71.8876,56.2249,75.3012,fall,100,45.5823,러쉬(Lush)의 아메리칸 크림(American Cream)은 여성과 남성을 위한 오리엔탈 바닐라 향입니다. 아메리칸 크림(American Cream)은 2010년에 출시되었습니다.,"Big Strawberry, Orange","Milk, Vanille",White Honey,moderate,https://fimgs.net/mdimg/perfume/375x500.10798.jpg,"건성, 복합성","로맨틱, 럭셔리","INFP, ISTP"
Lush,"65,000",unisex,로드 오브 미스룰,Lord of Misrule Lush for women and men,4.32,"patchouli: 100%;, vanilla: 91.7287%;, warm spicy: 83.5646%;, fresh spicy: 76.4112%;, woody: 72%;, balsamic: 60.2594%;, earthy: 58%;, powdery: 48.5185%;",97.0588,24.2081,14.0271,100,fall,53.0543,80.8824,러쉬(Lush)의 로드 오브 미스룰(Lord of Misrule)은 여성과 남성을 위한 쉬프레(Chypre) 향수입니다. 로드 오브 미스룰(Lord of Misrule)은 2014년에 출시되었습니다. 조향사는 사이먼 콘스탄틴(Simon Constantine)입니다.,Black Pepper,Vanilla,Patchouli,long lasting,https://fimgs.net/mdimg/perfume/375x500.29173.jpg,"건성, 복합성","보헤미안, 레트로/빈티지, 럭셔리","ENTJ, ISTJ"
Lush,"65,000",여성,로즈 잼,Rose Jam 2012 Lush for women and men,4.03,"rose: 100%;, citrus: 63.4401%;, aromatic: 62.9599%;, vanilla: 51.2801%;, fresh spicy: 48.4%;, floral: 48.24%;, amber: 45.2001%;",63.4615,69.2308,48.0769,53.8462,spring,100,59.6154,러쉬(Lush)의 로즈 잼(Rose Jam)은 여성과 남성을 위한 플로럴 향수입니다. 로즈 잼(Rose Jam)은 2012년에 출시되었습니다. 조향사는 사이먼 콘스탄틴(Simon Constantine)입니다.,Lemon,"Rose, Geranium",Tonka Bean,moderate,https://fimgs.net/mdimg/perfume/375x500.22221.jpg,민감성,"로맨틱, 럭셔리","INFP, ISTP"
Lush,"55,000",unisex,정크,Junk Lush for women and men,3.91,"aromatic: 100%;, fruity: 81.638%;, citrus: 69.7896%;, soft spicy: 60.682%;, woody: 60.0042%;, fresh spicy: 59.4146%;, herbal: 48.9812%;",27.2727,93.5065,98.7013,44.8052,summer,100,20.7792,러쉬(Lush)의 정크(Junk)는 여성과 남성을 위한 아로마 향수입니다. 정크(Junk)는 2019년에 출시되었습니다. 조향사는 엠마 딕(Emma Dick)입니다.,"Italian Lemon, Green Mandarin","Rosemary, Sage",Black Currant,moderate,https://fimgs.net/mdimg/perfume/375x500.58783.jpg,"지성, 복합성","모던/미니멀, 로맨틱, 스포티/캐주얼","ENFP, ESFP, ESTJ, ISFJ"
Lush,"75,000",unisex,알리나,Alina Lush for women and men,3.53,"amber: 100%;, woody: 87.1201%;, warm spicy: 78.72%;, powdery: 75.4998%;, iris: 66.3998%;, soft spicy: 64.1599%;, fresh spicy: 63.6002%;, patchouli: 58.0003%;, citrus: 58.0003%;, earthy: 55.7598%;",78.2609,82.6087,78.2609,91.3043,fall,100,52.1739,러쉬(Lush)의 알리나(Alina)는 여성과 남성을 위한 오리엔탈 플로럴 향수입니다. 알리나(Alina)는 2024년에 출시되었습니다. 조향사는 알리나 글리윈스카(Alina Gliwinska)입니다. ,"Pink Pepper, Amber, Bergamot, Vanilla, Clove","Orris, Jasmine","Frankincense, Patchouli, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.92331.jpg,"건성, 복합성","클래식, 보헤미안, 럭셔리","ENTP, ENTJ, INFJ, INFP, ISTP INTP, INTJ, ISFP, ISFJ, ISTJ"
Clean,"93,000",unisex,애플 블라썸,Apple Blossom Clean for women and men,3.83,"fruity: 100%;, fresh: 99.2027%;, floral: 76.8792%;, aquatic: 76.2415%;, green: 58.3826%;, musky: 52.3235%;, white floral: 49.1344%;, sweet: 46.5831%;, citrus: 45.9453%;",4,100,98,20,spring,96,8,클린(Clean)의 애플 블라썸(Apple Blossom)은 여성과 남성을 위한 향수입니다. 애플 블라썸(Apple Blossom)은 2023년에 출시되었습니다. ,"Apple, Pear, Grapefruit","Freesia, Jasmine, Peony","Musk, Amberwood",weak,https://fimgs.net/mdimg/perfume/375x500.82586.jpg,건성,"모던/미니멀, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Clean,"82,000",unisex,웜 코튼,Warm Cotton [Reserve Blend] Clean for women and men,3.62,"fresh: 100%;, aldehydic: 96.4763%;, ozonic: 90.0686%;, green: 83.341%;, aquatic: 80.8583%;, musky: 63.6384%;, floral: 58.8331%;, aromatic: 52.2657%;, warm spicy: 50.4637%;, soapy: 49.9427%;",36.2179,87.1795,85.8974,42.3077,spring,100,20.1923,클린(Clean)의 웜 코튼(Warm Cotton)은 여성과 남성을 위한 플로럴 알데히드 향수입니다. 웜 코튼(Warm Cotton)은 2016년에 출시되었습니다.,"Aldehydes, Ozonic notes, Watery Notes","Floral Cotton, Mint, Lily","Musk, Vetiver, Amber",moderate,https://fimgs.net/mdimg/perfume/375x500.35233.jpg,건성,"클래식, 보헤미안, 럭셔리","ENFJ, ENTP, ESFP, ESTJ, ESTP, ENTJ, ESFJ, ISFP, INFP, INTP, ISFJ, INTJ, ISTJ"
Clean,"93,000",unisex,쿨 코튼,Cool Cotton Clean for women and men,3.73,"powdery: 100%;, citrus: 91.0814%;, green: 67.3607%;, aromatic: 65.3747%;, floral: 60.3909%;, musky: 59.229%;, fresh spicy: 59.079%;, fruity: 54.32%;, fresh: 51.9217%;",26.1628,84.8837,98.2558,31.3953,summer,100,21.5116,클린(Clean)의 쿨 코튼(Cool Cotton)은 여성과 남성을 위한 시트러스 아로마틱 향수입니다.쿨 코튼(Cool Cotton)은 2013년에 출시되었습니다. ,"Bergamot, Green Apple","Mint, Mimosa","Musk, Amber",moderate,https://fimgs.net/mdimg/perfume/375x500.23032.jpg,건성,"클래식, 모던/미니멀, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, ENTJ, ESFJ, ISFP, INFP, INTP, ISFJ"
Clean,"93,000",unisex,퓨어솝,Pure Soap Clean for women and men,3.86,"white floral: 100%;, aldehydic: 91.9787%;, citrus: 88.3329%;, musky: 78.1248%;, fresh: 77.8332%;, powdery: 64.125%;, lavender: 62.0834%;, green: 61.3539%;, soapy: 58.4375%;, floral: 54.7916%;",55.5556,92.2222,94.4444,61.1111,summer,100,34.4444,클린(Clean)의 퓨어솝(Pure Soap)은 여성과 남성을 위한 시트러스 향입니다. 퓨어솝(Pure Soap)은 2021년에 출시되었습니다.,"Aldehydes, Aromatic, Mandarin","Lavender, Jasmine, Cyclamen","Musk, Orange Blossom, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.68416.jpg,"건성, 지성, 복합성","모던/미니멀, 로맨틱, 럭셔리","ENFP, ENFJ, ESFP, ESTJ, ESFJ, ENTP, INFJ, INTJ, ISFP, INFP, INTP, ISFJ"
Clean,"93,000",unisex,레인,Clean Rain Clean for women,3.63,"aquatic: 100%;, floral: 85.1742%;, fresh: 79.2288%;, ozonic: 75.7961%;, musky: 57.1144%;, sweet: 53.8559%;, fruity: 49.6269%;, yellow floral: 46.7164%;, green: 45.485%;",12.9834,97.7901,87.8453,20.1657,spring,100,12.1547,클린(Clean)의 레인(Rain)은 여성을 위한 플로럴 아쿠아틱 향수입니다. 레인(Rain)은 2012년에 출시되었습니다.,"Melon, Narcissus, Watermelon","Daisy, Water lily, Violet petals","Slickwood, Musk",moderate,https://fimgs.net/mdimg/perfume/375x500.16602.jpg,건성,모던/미니멀,"ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Clean,"93,000",unisex,소프트 런드리,Soft Laundry Clean for women,3.83,"aquatic: 100%;, fresh: 73.1482%;, powdery: 67.9628%;, musky: 67.0369%;, floral: 61.7592%;, citrus: 54.0739%;, iris: 48.5186%;, fruity: 48.0556%;, sweet: 45.7408%;, amber: 44.8148%;",33.3333,100,87.7193,42.1053,spring,100,24.5614,클린(Clean)의 소프트 런드리(Soft Laundry)는 여성을 위한 플로럴 아쿠아틱 향수입니다. 소프트 런드리(Soft Laundry)는 2022년에 출시되었습니다. 조향사는 스티븐 클레이스(Steven Claisse)입니다.,"Marine, Pear, Bergamot","Water Lily, Iris, Jasmine","Musk, Amber, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.75629.jpg,"건성, 복합성","클래식, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Clean,"93,000",여성,스프링 브리즈,Spring Breeze Clean for women and men,3.81,"white floral: 100%;, aldehydic: 95.333%;, fresh: 90.6665%;, citrus: 72.5598%;, lavender: 62.6665%;, fresh spicy: 58.2331%;, soapy: 58%;, aromatic: 54.7334%;, woody: 51.9335%;, powdery: 51.9335%;",8.33333,100,83.3333,25,spring,83.3333,16.6667,클린(Clean)의 스프링 브리즈(Spring Breeze)는 여성과 남성을 위한 플로럴 우디 머스크 향수입니다. 스프링 브리즈(Spring Breeze)는 2024년에 출시되었습니다. ,"Aldehydes, Bergamot, Green Apple","Jasmine, Lavender, Lily of the Valley","White Musk, Sandalwood, Orange Blossom",weak,https://fimgs.net/mdimg/perfume/375x500.90714.jpg,"건성, 민감성, 복합성","모던/미니멀, 로맨틱, 럭셔리","ENFP, ENFJ, ESFP, ESTJ, ESFJ, ENTP, INFJ, INTJ, ISFP, INFP, INTP, ISFJ"
Clean,"93,000",unisex,프레쉬 런드리,Fresh Laundry Clean for women,3.7,"powdery: 100%;, citrus: 99.7138%;, musky: 96.7573%;, green: 82.6429%;, fresh: 64.9997%;, vanilla: 63.522%;, white floral: 62.9016%;, woody: 61.3283%;, floral: 57.1797%;, almond: 52.8884%;",33.6996,75.4579,81.3187,35.5311,summer,100,13.5531,클린(Clean)의 프레쉬 런드리(Fresh Laundry)는 여성을 위한 플로럴 프루티 향수입니다.프레쉬 런드리(Fresh Laundry)는 2005년에 출시되었습니다.,"Grass, Lime, Orange","Jasmine, Rose","Woody Musk, Heliotrope",moderate,https://fimgs.net/mdimg/perfume/375x500.6763.jpg,"건성, 민감성","모던/미니멀, 로맨틱","ENFP, ENFJ, ESFP, ESTJ, ENTP, ESFJ, ISFP, INFP, INTP, ISFJ"
Clean,"82,000",unisex,셀 상탈,Sel Santal Clean for women and men,3.66,"woody: 100%;, powdery: 82.8901%;, citrus: 76.0125%;, salty: 65.1159%;, aromatic: 64.5594%;, fresh spicy: 64.1888%;, sweet: 54.173%;, violet: 52.7204%;, fruity: 49.7838%;, warm spicy: 47.8052%;",49.0196,75.817,88.8889,95.4248,fall,100,41.8301,클린(Clean)의 셀 상탈(Sel Santal)은 여성과 남성을 위한 우디 향수입니다. 셀 상탈(Sel Santal)은 2016년에 출시되었습니다. ,"Bergamot, Mandarin Leaf, Nutmeg Tonic","Fig, Violet, Iris, Hazelnut Cream","Sandalwood, MuskRose, Amber",moderate,https://fimgs.net/mdimg/perfume/375x500.42828.jpg,"건성, 복합성, 민감성","클래식, 로맨틱, 럭셔리","ENFP, ENFJ, ENTP, ESFJ, ENTJ, ESFJ, INFP, ISFP, INFJ, INTP, INTJ, ISFP"
Clean,"82,000",unisex,스파클링 슈가,Sparkling Sugar Clean for women and men,3.86,"fruity: 100%;, musky: 71.3759%;, powdery: 62.3547%;, sweet: 51.6376%;",21.4844,94.9219,89.8438,27.3438,spring,100,16.4062,클린(Clean)의 스파클링 슈가(Sparkling Sugar)는 여성과 남성을 위한 플로럴 프루티 구르망 향입니다. 스파클링 슈가(Sparkling Sugar)는 2023년에 출시되었습니다.,"Ambrette Seed, Black Currant","Peach, Jasmine Petal, Pink Sugar","White Musk, Tonka Bean, Blond Wood",moderate,https://fimgs.net/mdimg/perfume/375x500.79348.jpg,"민감성, 복합성, 건성","모던/미니멀, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ, ISTP"
John Varvatos,"87,000",남성,아티산 블루,Artisan Blu John Varvatos for men,4.02,"aromatic: 100%;, fresh spicy: 91.7683%;, citrus: 78.7122%;, woody: 75.4333%;, green: 72.5293%;, fresh: 55.0583%;, herbal: 51.4519%;, lavender: 47.2132%;",6.52174,83.5404,100,22.205,summer,95.9627,21.2733,존 바바토스(John Varvatos)의 아티산 블루(Artisan Blu)는 남성용 향수입니다. 아티산 블루(Artisan Blu)는 2016년에 출시되었습니다. ,"Basil, Bergamot, Bitter Orange","Geranium, Clary Sage, Iris","Cedar Wood, Patchouli",moderate,https://fimgs.net/mdimg/perfume/375x500.35456.jpg,"건성, 복합성","보헤미안, 레트로/빈티지","ENTP, ENTJ, ISTJ, INFJ, INTP, INTJ, ISFP, ISFJ"
John Varvatos,"87,000",남성,아티산 퓨어,Artisan Pure John Varvatos for men,4.2,"citrus: 100%;, aromatic: 57.976%;, fresh spicy: 49.8418%;, herbal: 44.958%;",3.875,77,100,14.875,summer,90.875,13.875,존 바바토스(John Varvatos)의 아티산 퓨어(Artisan Pure)는 남성을 위한 시트러스 향수입니다. 아티산 퓨어(Artisan Pure)는 2017년에 출시되었습니다. 조향사는 로드리고 플로레스 루(Rodrigo Flores-Roux)입니다. ,"Lemon, Orange, Bergamot","White iris, coffee flower","Cedarwood, angelica root",moderate,https://fimgs.net/mdimg/perfume/375x500.46623.jpg,복합성,모던/미니멀,"ENTP, INFJ, INTP, INTJ, ISFP, ISFJ, INFP, ISTP"
